,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,sqft_living15,sqft_lot15,city
282,287500.0,4,2.5,2240,6944,1.0,AVERAGE,Average,7,1310,1979,1780,7477,Auburn
283,255000.0,3,2.75,1900,16117,1.0,NONE,Good,7,1900,1958,1640,19166,Auburn
284,315000.0,3,2.5,1600,7982,2.0,NONE,Average,8,1600,1993,1890,9830,Auburn
285,363000.0,3,0.75,2510,20000,2.0,NONE,Good,7,2510,1961,2130,20000,Auburn
286,240000.0,3,1.0,1690,20063,1.5,NONE,Good,7,1690,1913,1700,15899,Auburn
287,225000.0,3,1.0,1660,7210,1.0,NONE,Average,7,1100,1963,1660,7245,Auburn
288,260000.0,4,2.75,2240,7200,1.0,NONE,Average,7,1140,1967,1580,7416,Auburn
289,230000.0,3,2.25,1830,11331,1.0,NONE,Average,7,1250,1965,2240,16433,Auburn
290,637000.0,4,3.5,4083,68377,2.0,NONE,Average,10,4083,2005,2430,41382,Auburn
291,260000.0,3,1.75,1670,8511,1.0,NONE,Average,7,1340,1985,1580,7218,Auburn
292,290000.0,3,2.5,1600,6848,2.0,NONE,Average,7,1600,2000,1700,7210,Auburn
293,160000.0,3,1.75,1370,8006,2.0,NONE,Average,7,1370,1990,1530,8006,Auburn
294,194250.0,3,2.25,2190,8834,1.0,NONE,Average,7,1390,1987,1490,8766,Auburn
295,222400.0,3,2.0,1200,9566,1.0,NONE,Average,7,1200,1995,1590,9518,Auburn
296,183500.0,3,1.0,1010,7520,1.0,NONE,Good,6,1010,1975,1370,8469,Auburn
297,625000.0,3,1.75,3160,76230,1.0,NONE,Good,8,2160,1978,1990,45789,Auburn
298,310000.0,4,2.5,2130,9013,2.0,NONE,Average,8,2130,1988,2350,8982,Auburn
299,254999.0,3,1.0,1580,7560,1.0,NONE,Good,7,1000,1976,1580,7560,Auburn
300,460000.0,3,2.5,2720,40813,2.0,NONE,Average,8,2720,2001,2250,40511,Auburn
301,230000.0,3,1.0,1390,16000,1.0,NONE,Good,6,1390,1960,1420,10000,Auburn
302,205000.0,3,1.0,1370,10708,1.0,NONE,Average,7,1370,1969,1770,14482,Auburn
303,168000.0,3,1.0,1150,8000,1.5,NONE,Good,6,1150,1913,1170,9600,Auburn
304,225000.0,3,1.0,1250,7820,1.0,NONE,Average,7,1250,1967,1300,7920,Auburn
305,159000.0,3,1.0,1360,20000,1.0,NONE,Good,7,1360,1953,1530,9997,Auburn
306,199900.0,4,1.75,1790,12000,1.0,NONE,Very Good,6,1790,1944,1550,9840,Auburn
307,328000.0,3,2.0,2250,7904,1.5,NONE,Average,8,2250,1998,2460,8622,Auburn
308,359000.0,4,2.5,2575,4725,2.0,NONE,Average,8,2575,2011,2575,5323,Auburn
309,250000.0,3,2.5,1750,6351,2.0,NONE,Average,7,1750,2012,1398,6092,Auburn
310,349500.0,4,2.5,2030,4596,2.0,NONE,Average,8,2030,2014,2040,4705,Auburn
311,355000.0,4,2.75,2050,4000,2.0,NONE,Average,8,2050,2014,2050,4000,Auburn
312,331210.0,4,2.5,2240,4800,2.0,NONE,Average,8,2240,2014,2240,5040,Auburn
313,272000.0,4,2.5,2789,3960,2.0,NONE,Average,7,2789,2007,2547,3960,Auburn
314,215000.0,4,2.5,1847,8000,2.0,NONE,Average,7,1847,2008,1847,8000,Auburn
315,275000.0,3,2.5,2217,8019,2.0,NONE,Average,7,2217,2009,1470,8037,Auburn
316,245000.0,4,2.5,1921,4888,2.0,NONE,Average,7,1921,2009,1921,9140,Auburn
317,351000.0,3,2.5,2594,4455,2.0,NONE,Average,8,2594,2012,2981,4950,Auburn
318,254950.0,3,2.5,1794,4769,2.0,NONE,Average,7,1794,2005,3557,4807,Auburn
319,309000.0,5,2.75,2481,4045,2.0,NONE,Average,8,2481,2014,2363,4175,Auburn
320,370228.0,4,3.0,2050,4000,2.0,NONE,Average,8,2050,2014,2050,4000,Auburn
321,205000.0,4,2.5,1767,4500,2.0,NONE,Average,8,1767,2006,1949,4636,Auburn
322,216000.0,4,2.5,1847,8000,2.0,NONE,Average,7,1847,2008,1767,8000,Auburn
323,255000.0,4,2.5,1660,6724,2.0,NONE,Average,7,1660,2009,1544,6054,Auburn
324,415000.0,4,2.5,2891,6499,2.0,NONE,Average,9,2891,2014,2550,8383,Auburn
325,427000.0,3,2.5,2432,9391,2.0,AVERAGE,Average,9,2432,2005,2912,8932,Auburn
326,453000.0,4,2.5,2502,8306,2.0,NONE,Average,9,2502,2013,2597,6983,Auburn
327,552900.0,4,3.5,3828,18900,2.5,NONE,Average,9,3828,2014,2120,18900,Auburn
328,524225.0,4,2.5,3056,11385,2.0,NONE,Average,9,3056,2014,2849,8607,Auburn
329,349950.0,4,3.5,2796,3520,2.5,NONE,Average,8,2796,2013,2040,5195,Auburn
330,424000.0,4,2.5,2650,8685,2.0,NONE,Average,9,2650,2006,2650,7932,Auburn
331,317500.0,4,2.5,2233,6025,2.0,NONE,Average,7,2233,2012,1544,6036,Auburn
332,345500.0,3,2.5,1930,4000,2.0,NONE,Average,8,1930,2014,2050,4000,Auburn
333,260000.0,5,2.5,2025,7760,2.0,NONE,Average,7,2025,2007,1664,9000,Auburn
334,499160.0,4,2.5,2628,11466,2.0,NONE,Average,9,2628,2014,2849,10909,Auburn
335,329995.0,4,2.5,2303,3680,2.0,NONE,Average,8,2303,2013,2303,3760,Auburn
336,353000.0,4,2.5,1912,5000,2.0,NONE,Average,8,1912,2012,2020,5000,Auburn
337,447500.0,4,2.5,2425,9017,2.0,NONE,Average,9,2425,2013,2725,7019,Auburn
338,270500.0,5,2.5,2406,7093,2.0,NONE,Average,8,2406,2006,1767,7093,Auburn
339,457000.0,4,2.5,2820,6983,2.0,NONE,Average,9,2820,2013,2597,7222,Auburn
340,274900.0,3,2.0,1936,6612,2.0,NONE,Average,7,1936,2014,1620,21600,Auburn
341,280000.0,4,2.5,1934,5677,2.0,NONE,Average,8,1934,2013,1919,5049,Auburn
342,110000.0,2,1.0,828,4524,1.0,NONE,Average,6,828,1968,828,5402,Auburn
343,353500.0,4,3.0,2050,4000,2.0,NONE,Average,8,2050,2014,2050,4000,Auburn
344,255000.0,4,2.5,1987,6000,2.0,NONE,Average,7,1987,2011,1880,9589,Auburn
345,549950.0,4,3.5,3906,9674,2.0,AVERAGE,Average,9,3906,2014,2673,6500,Auburn
346,510000.0,4,2.5,4073,17334,2.0,NONE,Average,8,4073,2008,1780,9625,Auburn
347,277950.0,4,2.5,1889,6000,2.0,NONE,Average,7,1889,2012,1990,6350,Auburn
348,375900.0,3,2.0,1824,7120,1.0,NONE,Average,9,1824,2010,2409,6264,Auburn
349,215000.0,3,2.5,1322,6006,2.0,NONE,Average,7,1322,2009,1440,6796,Auburn
350,235245.0,4,2.5,1954,5075,2.0,NONE,Average,8,1954,2007,1934,5000,Auburn
351,375500.0,4,2.5,2301,6452,2.0,NONE,Average,9,2301,2010,2650,6054,Auburn
352,349950.0,4,2.5,2632,4117,2.0,NONE,Average,8,2632,2013,2040,5195,Auburn
353,495000.0,4,2.75,2656,21195,2.0,NONE,Average,9,2656,2014,1860,16510,Auburn
354,269950.0,3,2.5,2244,4079,2.0,NONE,Average,7,2244,2012,2077,4078,Auburn
355,312891.0,5,3.0,2300,8214,2.0,NONE,Average,8,2300,2013,2594,4950,Auburn
356,480000.0,4,2.5,2940,9172,2.0,NONE,Average,9,2940,2006,2660,7955,Auburn
357,341780.0,4,2.75,2260,4440,2.0,NONE,Average,7,2260,2014,2260,4563,Auburn
358,541800.0,4,2.5,3118,7866,2.0,AVERAGE,Average,9,3118,2014,2673,6500,Auburn
359,189000.0,2,1.0,1200,9850,1.0,NONE,Good,7,1200,1921,1060,5095,Auburn
360,233000.0,3,2.0,1710,4697,1.5,NONE,Very Good,6,1710,1941,1030,4705,Auburn
361,225000.0,3,1.0,1300,8316,1.0,NONE,Good,6,1300,1954,1260,8316,Auburn
362,250000.0,4,2.0,2010,7312,1.0,NONE,Good,7,2010,1976,2010,7650,Auburn
363,266000.0,3,2.5,1805,3402,2.0,NONE,Average,7,1805,2009,2095,3402,Auburn
364,200000.0,3,1.5,1210,10588,1.0,NONE,Good,7,1210,1958,1408,10588,Auburn
365,214000.0,3,1.0,1200,8316,1.0,NONE,Good,6,1200,1953,1200,8316,Auburn
366,234000.0,3,1.75,1420,8738,1.0,NONE,Good,7,1420,1966,1660,8738,Auburn
367,218500.0,2,1.0,1600,8961,1.0,NONE,Good,7,1390,1949,1502,6798,Auburn
368,208000.0,3,1.0,990,7420,1.0,NONE,Very Good,6,990,1960,1010,7420,Auburn
369,249950.0,3,1.75,1320,10454,1.0,NONE,Good,7,1320,1968,1680,10183,Auburn
370,224000.0,4,1.5,1600,9289,1.0,NONE,Good,7,1600,1959,1540,9918,Auburn
371,247500.0,4,2.0,2460,5921,1.0,NONE,Good,7,1230,1948,1260,6648,Auburn
372,180000.0,3,1.0,1010,8581,1.0,NONE,Good,6,1010,1920,1060,10354,Auburn
373,176250.0,4,2.0,1440,6702,1.0,NONE,Good,7,1440,1966,1030,6702,Auburn
374,370000.0,6,2.75,3240,5750,1.0,NONE,Good,6,2160,1950,1230,5750,Auburn
375,250000.0,3,1.75,1770,8868,1.0,NONE,Good,7,1770,1959,1630,9706,Auburn
376,208000.0,3,1.0,1020,6120,1.0,NONE,Good,7,1020,1967,1370,8000,Auburn
377,183000.0,3,1.75,1070,8100,1.0,NONE,Good,6,1070,1957,1260,8100,Auburn
378,210000.0,2,2.0,1680,5756,2.0,NONE,Good,7,1680,1910,1340,5447,Auburn
379,280000.0,6,3.0,2400,9373,2.0,NONE,Average,7,2400,1991,2060,7316,Auburn
380,300000.0,6,3.0,2400,9373,2.0,NONE,Average,7,2400,1991,2060,7316,Auburn
381,175000.0,2,1.0,1020,5130,1.0,NONE,Good,6,1020,1948,1200,6497,Auburn
382,161500.0,3,1.0,1220,6000,1.0,NONE,Very Good,7,1220,1961,1420,13137,Auburn
383,254600.0,3,2.0,1470,20000,1.0,NONE,Good,7,1470,1968,1390,30056,Auburn
384,250750.0,5,1.75,2140,12058,1.0,NONE,Good,8,2140,1951,1640,10125,Auburn
385,219950.0,3,1.5,1070,6601,1.0,NONE,Average,6,1070,1985,1030,6614,Auburn
386,255000.0,3,1.75,2190,6000,1.5,NONE,Good,7,2190,1920,1610,6000,Auburn
387,257200.0,3,2.0,1850,8250,1.0,NONE,Good,7,1150,1952,1580,7153,Auburn
388,222000.0,3,2.0,1200,6074,1.0,NONE,Average,7,1200,1968,1430,6338,Auburn
389,206000.0,3,1.0,970,9360,1.0,NONE,Good,5,970,1942,1050,11348,Auburn
390,213500.0,3,1.0,1220,6000,1.0,NONE,Good,7,1220,1968,1420,6000,Auburn
391,188200.0,3,1.0,1260,7265,1.0,NONE,Good,7,1260,1954,940,7200,Auburn
392,95000.0,1,0.75,760,5746,1.0,NONE,Good,5,760,1915,970,6696,Auburn
393,276000.0,4,2.25,2460,11250,1.0,NONE,Good,8,2460,1959,1630,10216,Auburn
394,125000.0,3,1.0,920,7276,1.0,NONE,Good,6,920,1961,1120,7276,Auburn
395,245000.0,4,1.5,2010,7561,1.5,NONE,Good,7,1890,1921,1420,6564,Auburn
396,270000.0,5,2.5,2630,8470,1.5,NONE,Good,8,2630,1968,1780,8575,Auburn
397,285000.0,3,1.75,1600,7500,1.0,NONE,Average,7,1600,1998,1620,7461,Auburn
398,183000.0,3,1.5,1280,4366,2.0,NONE,Good,6,1280,1985,1280,4366,Auburn
399,156000.0,2,1.0,920,5889,1.0,NONE,Good,6,920,1950,1210,6180,Auburn
400,238000.0,4,1.75,1650,6900,1.0,NONE,Average,7,910,1978,1540,7645,Auburn
401,245000.0,3,2.0,1490,7929,1.0,NONE,Average,7,1490,1989,1650,7929,Auburn
402,190000.0,3,1.0,1180,8775,1.0,NONE,Average,7,1180,1966,1300,8100,Auburn
403,248500.0,3,1.75,2090,12026,1.0,NONE,Good,7,2090,1948,1700,9496,Auburn
404,195000.0,3,1.75,1070,6110,1.0,NONE,Good,7,1070,1968,1350,6148,Auburn
405,199950.0,3,1.75,1550,6225,1.0,NONE,Good,7,1550,1949,1760,9496,Auburn
406,233500.0,3,1.5,1580,10517,1.0,NONE,Good,6,1580,1957,1400,10658,Auburn
407,235000.0,3,1.5,1660,8738,1.0,NONE,Good,7,1080,1959,1500,8466,Auburn
408,150000.0,2,1.0,720,4120,1.0,NONE,Very Good,5,720,1915,940,6180,Auburn
409,215000.0,3,1.5,1280,5065,2.0,NONE,Good,6,1280,1983,1070,4491,Auburn
410,257500.0,4,2.0,2060,6400,1.0,NONE,Average,7,1170,1977,1890,8736,Auburn
411,111300.0,2,1.0,1060,6000,1.0,NONE,Good,5,1060,1908,940,6000,Auburn
412,142500.0,1,1.0,690,6825,1.0,NONE,Good,5,690,1917,1330,5381,Auburn
413,269000.0,4,2.5,1594,7665,1.0,NONE,Very Good,7,1088,1975,1536,6000,Auburn
414,230000.0,4,1.5,1520,8800,1.0,NONE,Good,7,1520,1960,1370,8800,Auburn
415,239000.0,4,1.75,1500,12560,1.0,NONE,Good,7,1000,1977,1700,9020,Auburn
416,154950.0,4,1.0,1600,10183,1.0,NONE,Good,6,1600,1966,1410,10416,Auburn
417,197000.0,3,1.0,1090,17630,1.0,NONE,Good,7,1090,1962,1300,12000,Auburn
418,225500.0,2,1.75,1590,11276,1.0,NONE,Good,7,1590,1972,1750,10687,Auburn
419,279950.0,4,2.75,2420,8700,1.5,NONE,Good,7,2420,1914,1070,4804,Auburn
420,286285.0,4,2.25,1980,9714,1.0,NONE,Average,7,1170,1977,1610,9272,Auburn
421,194900.0,2,1.0,810,6697,1.0,NONE,Good,6,810,1923,1140,6695,Auburn
422,187000.0,3,1.5,1280,4452,2.0,NONE,Average,6,1280,1985,1070,4366,Auburn
423,224950.0,4,2.5,2260,9686,1.0,NONE,Good,7,1520,1965,1750,9916,Auburn
424,135000.0,2,1.0,780,6685,1.0,NONE,Good,5,780,1948,880,6695,Auburn
425,195000.0,3,1.5,1200,7800,1.0,NONE,Good,7,1200,1958,1390,8415,Auburn
426,330000.0,2,1.5,1440,11954,1.0,NONE,Good,8,1440,1978,1460,9730,Auburn
427,319450.0,5,2.0,2250,5472,1.5,NONE,Very Good,7,1750,1930,1540,5472,Auburn
428,292500.0,3,2.5,2095,3438,2.0,NONE,Average,7,2095,2008,1805,3402,Auburn
429,245000.0,3,1.0,990,9599,1.0,NONE,Good,6,990,1959,1216,10364,Auburn
430,193000.0,2,1.75,1280,6774,1.0,NONE,Average,7,1280,1991,1450,7810,Auburn
431,186000.0,3,2.0,1340,4320,1.0,NONE,Average,5,920,1912,980,6480,Auburn
432,389000.0,6,4.5,3560,14010,2.0,NONE,Average,7,3560,1989,1710,11116,Auburn
433,288000.0,3,2.25,1560,9706,1.0,NONE,Good,7,1560,1963,1510,9706,Auburn
434,224000.0,3,1.5,1480,10588,1.0,NONE,Average,7,1480,1957,1370,10588,Auburn
435,236000.0,3,1.75,1330,6301,1.0,NONE,Average,7,1330,1998,1330,6144,Auburn
436,200000.0,3,1.0,1150,4800,1.5,NONE,Good,6,1150,1938,1310,9510,Auburn
437,224000.0,4,3.0,2300,7609,2.0,NONE,Good,7,2300,1976,940,5937,Auburn
438,275000.0,4,2.25,2400,17842,2.0,NONE,Good,7,2400,1973,1610,12100,Auburn
439,305000.0,4,2.25,2050,12581,2.0,NONE,Good,7,2050,1978,1620,7400,Auburn
440,160000.0,3,1.0,1060,8000,1.0,NONE,Good,6,1060,1927,1060,4697,Auburn
441,200000.0,3,2.25,1230,7420,1.5,NONE,Very Good,7,1230,1913,1260,7556,Auburn
442,112000.0,1,1.0,1080,3230,1.0,NONE,Average,6,1080,1963,1210,5760,Auburn
443,235000.0,3,1.0,1864,6978,1.0,NONE,Good,7,1864,1958,990,8000,Auburn
444,225000.0,4,1.75,1420,10300,2.0,NONE,Average,7,1420,1950,1420,10300,Auburn
445,215000.0,4,2.5,1960,11600,1.0,NONE,Very Good,6,980,1931,1160,7685,Auburn
446,125000.0,3,1.0,920,7314,1.0,NONE,Average,6,920,1960,1010,7420,Auburn
447,208000.0,3,1.0,920,7314,1.0,NONE,Average,6,920,1960,1010,7420,Auburn
448,250000.0,4,2.0,2170,5404,1.5,NONE,Very Good,6,1470,1920,1030,5477,Auburn
449,205000.0,3,1.0,1010,8800,1.0,NONE,Good,7,1010,1968,1550,7700,Auburn
450,184500.0,3,1.5,1280,3640,2.0,NONE,Average,6,1280,1983,1150,4105,Auburn
451,195000.0,2,1.0,1280,7861,1.0,NONE,Good,6,1280,1913,1020,6480,Auburn
452,222000.0,3,1.0,990,7520,1.0,NONE,Good,7,990,1958,990,7440,Auburn
453,207000.0,3,1.0,990,10800,1.0,NONE,Good,6,990,1959,1060,10364,Auburn
454,235000.0,3,1.75,1200,9266,1.0,NONE,Good,7,1200,1960,1200,9266,Auburn
455,272000.0,4,2.25,2115,6234,2.0,NONE,Average,7,2115,1998,2440,6366,Auburn
456,269950.0,3,1.75,1760,12823,1.0,NONE,Good,7,1460,1956,1450,10800,Auburn
457,189000.0,2,2.0,1700,3171,1.0,NONE,Very Good,5,850,1927,1380,5906,Auburn
458,255000.0,5,1.75,1970,8925,1.0,NONE,Very Good,7,1170,1977,1910,8025,Auburn
459,185000.0,3,1.5,1280,4031,2.0,NONE,Good,6,1280,1985,1150,4500,Auburn
460,250000.0,3,2.25,1640,4420,2.0,NONE,Good,7,1640,1918,1230,6632,Auburn
461,294400.0,4,2.5,1788,10183,2.0,NONE,Good,7,1788,1990,1700,6600,Auburn
462,140000.0,3,1.0,1090,10114,1.0,NONE,Good,7,1090,1955,1380,7800,Auburn
463,249500.0,4,1.5,2120,8554,1.0,NONE,Good,7,1170,1977,1790,8554,Auburn
464,128750.0,3,1.0,880,7004,1.0,NONE,Average,5,880,1950,880,7828,Auburn
465,190000.0,3,1.0,1200,8316,1.0,NONE,Good,6,1200,1953,1250,8316,Auburn
466,292000.0,4,2.75,2910,7712,1.0,NONE,Average,7,1600,1998,2220,6649,Auburn
467,250000.0,3,2.5,2070,8400,2.0,NONE,Good,8,2070,1990,2070,9239,Auburn
468,246000.0,5,1.75,2030,10200,1.0,NONE,Good,7,2030,1958,1760,11550,Auburn
469,150000.0,2,1.0,1250,5208,1.0,NONE,Average,7,1050,1951,1030,5354,Auburn
470,247200.0,3,1.5,1910,10583,1.5,NONE,Good,7,1910,1922,1770,9068,Auburn
471,220000.0,4,1.75,1530,18400,1.5,NONE,Good,6,1530,1938,1620,13535,Auburn
472,269950.0,4,3.0,2390,7309,2.0,NONE,Good,7,2390,1944,930,7308,Auburn
473,160000.0,2,1.0,1070,4200,1.0,NONE,Good,6,1070,1983,1150,4200,Auburn
474,275000.0,3,2.25,1640,6044,2.0,NONE,Average,7,1640,1996,1600,7418,Auburn
475,179500.0,3,1.0,900,8100,1.0,NONE,Good,6,900,1959,1000,7830,Auburn
476,250000.0,3,1.75,1160,6134,1.0,NONE,Average,7,1160,1998,1330,6301,Auburn
477,167000.0,3,1.5,1280,5547,2.0,NONE,Good,6,1280,1985,1150,4500,Auburn
478,159995.0,2,1.0,1000,5026,1.0,NONE,Very Good,5,760,1915,990,5026,Auburn
479,255000.0,3,1.75,1590,7810,1.0,NONE,Good,7,1590,1959,1470,7810,Auburn
480,270000.0,4,2.75,1990,7252,1.0,NONE,Average,7,1270,1999,2100,7535,Auburn
481,270000.0,3,2.5,1720,8550,1.0,NONE,Good,7,1720,1968,1460,8550,Auburn
482,288000.0,5,2.75,2790,4807,1.5,NONE,Good,7,2140,1949,1056,4807,Auburn
483,209950.0,3,1.5,1180,7300,1.0,NONE,Good,7,1180,1968,2030,8424,Auburn
484,235000.0,3,2.0,1110,8724,1.0,NONE,Good,7,1110,1990,1390,7750,Auburn
485,268000.0,3,1.75,1600,7711,1.0,NONE,Average,7,1600,1999,2100,7711,Auburn
486,223000.0,3,1.75,1340,7473,1.0,NONE,Good,7,1340,1973,1510,8240,Auburn
487,208000.0,3,1.0,1300,7420,1.0,NONE,Good,6,1300,1960,1250,7420,Auburn
488,195500.0,4,1.0,1230,8636,1.5,NONE,Good,6,1230,1954,1168,8316,Auburn
489,265000.0,5,2.75,2920,5250,1.5,NONE,Very Good,7,1800,1911,1220,5250,Auburn
490,292000.0,4,2.75,2414,7693,2.0,NONE,Average,8,2414,2006,1500,7177,Auburn
491,265000.0,3,2.5,1890,6088,2.0,NONE,Average,7,1890,1996,1700,6600,Auburn
492,270000.0,3,2.25,2080,26574,1.0,AVERAGE,Average,7,1380,1993,1770,8140,Auburn
493,180000.0,3,2.0,1670,7056,1.0,NONE,Good,7,1670,1958,1330,8415,Auburn
494,250000.0,4,1.0,1320,11212,1.0,NONE,Very Good,6,1320,1914,1060,6766,Auburn
495,367500.0,4,2.0,1960,16015,1.0,NONE,Average,7,1960,1980,1960,16015,Auburn
496,205000.0,3,1.0,960,7314,1.0,NONE,Very Good,6,960,1960,990,7314,Auburn
497,202500.0,3,2.0,1540,8316,1.0,NONE,Very Good,6,1540,1954,1250,8316,Auburn
498,257000.0,3,2.5,1740,3721,2.0,NONE,Average,8,1740,2009,2030,3794,Auburn
499,201000.0,3,1.0,900,7576,1.0,NONE,Good,6,900,1959,1220,7452,Auburn
500,190000.0,3,1.0,1510,8760,1.0,NONE,Good,6,1510,1946,1040,7828,Auburn
501,189000.0,3,1.0,1380,7282,1.5,NONE,Very Good,6,1380,1915,860,4826,Auburn
502,340000.0,3,2.25,2120,13090,1.0,NONE,Average,8,2120,1997,1400,12039,Auburn
503,163500.0,3,1.0,940,7200,1.0,NONE,Good,7,940,1954,1090,7800,Auburn
504,300000.0,6,5.25,2860,5682,2.0,NONE,Average,7,2860,1978,1390,5956,Auburn
505,137000.0,3,1.0,1300,10125,1.0,NONE,Good,6,1300,1959,1300,10125,Auburn
506,315000.0,4,3.0,2210,4191,2.0,NONE,Average,7,2210,2004,890,4288,Auburn
507,265000.0,4,1.75,1900,10588,1.0,NONE,Very Good,6,1900,1958,1530,10587,Auburn
508,219000.0,3,1.0,1080,10639,1.5,NONE,Average,7,1080,1953,1470,10600,Auburn
509,235000.0,4,1.75,1920,9350,1.0,NONE,Good,7,1000,1977,1910,8400,Auburn
510,219500.0,3,1.0,1090,6710,1.5,NONE,Very Good,5,1090,1912,1170,6708,Auburn
511,217000.0,3,2.5,1340,4200,2.0,NONE,Average,7,1340,2002,990,4520,Auburn
512,206000.0,3,1.0,1320,7000,1.0,NONE,Good,7,1320,1967,1260,7455,Auburn
513,230000.0,4,3.0,1680,6003,1.0,NONE,Average,7,1150,1997,1820,6207,Auburn
514,279950.0,3,1.75,1930,7267,1.0,NONE,Good,7,1330,1977,1600,7698,Auburn
515,315000.0,4,2.25,2550,9736,1.0,NONE,Good,8,2550,1967,1770,9686,Auburn
516,235000.0,4,1.5,1920,11595,1.0,NONE,Good,7,1920,1962,1400,10550,Auburn
517,148900.0,4,1.75,1700,6000,1.0,NONE,Average,7,1700,1967,1280,6000,Auburn
518,229500.0,3,1.0,1230,6000,1.0,NONE,Good,7,1230,1967,1240,6000,Auburn
519,189900.0,2,1.0,1000,4179,1.0,NONE,Very Good,5,1000,1914,1010,6327,Auburn
520,219200.0,3,2.0,1680,7000,1.5,NONE,Good,7,1680,1968,1540,7480,Auburn
521,206000.0,4,2.0,1700,6025,1.0,NONE,Average,6,1700,1978,1320,5956,Auburn
522,237950.0,3,1.75,1310,7314,1.0,NONE,Very Good,6,1310,1960,1010,7314,Auburn
523,247500.0,3,2.25,1620,6000,1.0,NONE,Average,7,1280,1998,1710,6318,Auburn
524,232603.0,3,1.75,1750,11461,2.0,NONE,Good,7,1750,1976,2140,11276,Auburn
525,234000.0,3,2.0,1640,5280,1.5,NONE,Very Good,6,1640,1910,1160,7875,Auburn
526,185000.0,3,1.0,1320,7155,1.0,NONE,Good,6,1320,1961,1070,8100,Auburn
527,260000.0,6,2.0,2220,8797,1.0,NONE,Average,7,2220,1977,1170,5123,Auburn
528,229950.0,4,1.5,1570,6717,1.0,NONE,Very Good,6,1570,1911,1140,6716,Auburn
529,193000.0,3,1.0,960,10761,1.0,NONE,Good,6,960,1962,960,10761,Auburn
530,329900.0,4,2.75,2475,4000,2.0,NONE,Average,7,2475,2014,2475,4000,Auburn
531,319500.0,4,2.5,2730,4962,2.0,NONE,Average,8,2730,2006,2150,3802,Auburn
532,319900.0,4,2.75,2475,4276,2.0,NONE,Average,7,2475,2014,2475,4000,Auburn
533,263000.0,3,2.5,1584,3200,2.0,NONE,Average,7,1584,2011,1584,2800,Auburn
534,292000.0,4,3.0,1984,4460,2.0,NONE,Average,7,1984,2012,2095,3402,Auburn
535,285000.0,3,2.5,2437,5136,2.0,NONE,Average,7,2437,2011,2437,4614,Auburn
536,260000.0,3,2.25,1489,2800,2.0,NONE,Average,7,1489,2011,1584,3200,Auburn
537,240000.0,3,2.25,1481,2820,2.0,NONE,Average,7,1481,2012,1481,3028,Auburn
538,298000.0,3,2.5,1852,4000,2.0,NONE,Average,7,1852,2014,2166,4000,Auburn
539,289950.0,3,2.5,2099,4275,2.0,NONE,Average,7,2099,2010,2099,4275,Auburn
540,300000.0,6,3.0,2744,9926,2.0,NONE,Average,7,2744,2006,2470,9926,Auburn
541,267000.0,3,2.25,1584,2800,2.0,NONE,Average,7,1584,2012,1584,2800,Auburn
542,319900.0,4,2.75,2475,4000,2.0,NONE,Average,7,2475,2014,2166,4000,Auburn
543,265000.0,3,2.25,1489,2800,2.0,NONE,Average,7,1489,2012,1584,2800,Auburn
544,273500.0,3,2.5,1550,3402,2.0,NONE,Average,7,1550,2009,2095,3402,Auburn
545,297000.0,4,2.5,2230,4952,2.0,NONE,Average,8,2230,2011,2030,3721,Auburn
546,255900.0,3,2.5,1489,3266,2.0,NONE,Average,7,1489,2014,1537,3273,Auburn
547,261000.0,3,2.25,1584,2800,2.0,NONE,Average,7,1584,2012,1584,2800,Auburn
548,282900.0,4,2.5,1710,3500,2.0,NONE,Average,7,1710,2014,1710,3500,Auburn
549,275000.0,4,2.5,2150,3721,2.0,NONE,Average,8,2150,2007,2150,3721,Auburn
550,298900.0,3,2.5,1852,4000,2.0,NONE,Average,7,1852,2014,2475,4000,Auburn
551,300000.0,4,3.0,1984,4419,2.0,NONE,Average,7,1984,2010,2440,4418,Auburn
552,343000.0,6,5.0,2732,7655,2.0,NONE,Average,7,2732,2009,3078,69993,Auburn
553,260000.0,4,2.5,2150,3721,2.0,NONE,Average,8,2150,2006,2150,3721,Auburn
554,223990.0,2,2.25,1061,2884,2.0,NONE,Average,7,1061,2013,1481,2887,Auburn
555,250000.0,3,2.25,1481,2820,2.0,NONE,Average,7,1481,2012,1481,2889,Auburn
556,259000.0,3,2.5,1550,3569,2.0,NONE,Average,7,1550,2011,2095,3402,Auburn
557,335900.0,4,2.75,2475,4000,2.0,NONE,Average,7,2475,2014,2475,4000,Auburn
558,257500.0,3,2.25,1715,6819,2.0,NONE,Average,7,1715,1995,2238,6819,Federal Way
559,230000.0,3,1.0,1250,9774,1.0,NONE,Good,7,1250,1969,1280,8850,Federal Way
560,199000.0,3,1.75,1320,17390,1.0,NONE,Good,7,1320,1956,1550,19265,Federal Way
561,220000.0,4,1.75,2020,7840,1.0,NONE,Average,7,1010,1968,1750,8140,Federal Way
562,282950.0,3,1.0,1250,8200,1.0,NONE,Good,7,1250,1954,1680,8633,Federal Way
563,472000.0,6,2.5,4410,14034,1.0,AVERAGE,Good,9,2350,1965,2600,13988,Federal Way
564,225000.0,3,1.75,1430,8505,1.0,NONE,Good,7,1430,1968,1190,8640,Federal Way
565,210000.0,3,1.0,1700,11390,1.0,NONE,Good,7,1700,1967,1350,8164,Federal Way
